Id	*hcIdx	Height	OverlayHeight	pixHeight	SizeX	SizeY	spawnCol	MeleeRng	BaseW	HitClass	HDv	TRv	LGv	Rav	Lav	RHv	LHv	SHv	S1v	S2v	S3v	S4v	S5v	S6v	S7v	S8v	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	mDT	mNU	mWL	mGH	mA1	mA2	mBL	mSC	mS1	mS2	mS3	mS4	mDD	mKB	mSQ	mRN	dDT	dNU	dWL	dGH	dA1	dA2	dBL	dSC	dS1	dS2	dS3	dS4	dDD	dKB	dSQ	dRN	A1mv	A2mv	SCmv	S1mv	S2mv	S3mv	S4mv	noGfxHitTest	htTop	htLeft	htWidth	htHeight	restore	automapCel	noMap	noOvly	isSel	alSel	noSel	shiftSel	corpseSel	isAtt	revive	limitCorpses	critter	small	large	soft	inert	objCol	deadCol	unflatDead	Shadow	noUniqueShift	compositeDeath	localBlood	Bleed	Light	light-r	light-g	light-b	Utrans	Utrans(N)	Utrans(H)	InfernoLen	InfernoAnim	InfernoRollback	ResurrectMode	ResurrectSkill	SpawnUniqueMod	*eol
frozenhorror4	505	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1		250	0	0				1	9	10	NU			0
frozenhorror5	506	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1		250	0	0				1	9	10	NU			0
bloodlord1	507	1	3	64	3	3		4	hth	3	"lit,hev"	lit	lit	lit	lit	"axe,fla"	"axe,fla"		"lit,hev"	"lit,hev"							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		250	0	0				1			NU			0
bloodlord2	508	1	3	64	3	3		4	hth	3	"lit,hev"	lit	lit	"lit,hev"	"lit,hev"	"axe,fla"	"axe,fla"		"lit,hev"	"lit,hev"							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		250	0	0				1			NU			0
bloodlord3	509	1	3	64	3	3		4	hth	3	"lit,hev"	lit	lit	"lit,hev"	"lit,hev"	"axe,fla"	"axe,fla"		"lit,hev"	"lit,hev"							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		250	0	0				1			NU			0
bloodlord4	510	1	3	64	3	3		4	hth	3	"lit,hev"	lit	hev	hev	hev	"axe,fla"	"axe,fla"		hev	hev							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		250	0	0				1			NU			0
bloodlord5	511	1	3	64	3	3		4	hth	3	"lit,hev"	lit	hev	hev	hev	"axe,fla"	"axe,fla"		hev	hev							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		250	0	0				1			NU			0
larzuk	512	0	2	80	2	2		0	hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1											1	1				1	1	1				255	255	255				1			NU			0
drehya	513	0	2	80	2	2		0	hth	3		lit																1															1		1	1										1				8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1											1	1				1	1					255	255	255				1			NU			0
malah	514	0	2	80	2	2		0	hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1											1	1				1	1					255	255	255				1			NU			0
nihlathak	515	0	2	80	2	2		0	hth	3		lit																1															1		1	1						1				1				8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1											1	1				1	1					255	255	255				1			NU			0
qual-kehk	516	0	2	80	2	2		0	hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1											1	1				1	1					255	255	255				1			NU			0
catapultspotter1	517	1	1	128	0	0		0	hth	3		lit																1															1	1	1			1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1						1																				255	255	255				1			NU			0
catapultspotter2	518	1	1	128	0	0		0	hth	3		lit																1															1	1	1			1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1						1																				255	255	255				1			NU			0
catapultspotter3	519	1	1	128	0	0		0	hth	3		lit																1															1	1	1			1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1						1																				255	255	255				1			NU			0
catapultspotter4	520	1	1	128	0	0		0	hth	3		lit																1															1	1	1			1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1						1																				255	255	255				1			NU			0
cain6	521	0	2	80	2	2		0	hth	3		lit																1															1		1	1												1		1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8		1											1				1											1	1				1	1					255	255	255				1			NU			0
tyrael3	522	4	4	144	2	2		0	hth	3		lit		lit	lit													1		1	1												3		1													1		1	1	8	8	8	8	8	8	8	8	8	8	1	8	8	8		1						1	-100	-20	60	100	1				1	1										1	1				1	1				11	255	255	255				1			NU			0
act5barb1	523	3	2	96	2	2		0	1hs	3	"fhm,ghm"	"lit,med,hvy"				"axe,lsd"	"axe,lsd"		"lit,med"	"lit,med"							1	1				1	1		1	1							6	1	1	1		1	1							1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1						1					1	1		1	1		255	255	255				1			NU			0
act5barb2	524	3	2	96	2	2		0	2hs	3	"fhm,ghm"	"lit,med,hvy"				bsd			"lit,med"	"lit,med"							1	1				1			1	1							5	1	1	1		1	1							1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1						1					1	1		1	1		255	255	255				1			NU			0
barricadewall1	525	3	3	128	3	3	3	0	hth	3		lit																1															1	1	1		1									1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1	1					1					1		1				1						255	255	255				1			NU			0
barricadewall2	526	3	3	128	3	3	3	0	hth	3		lit																1															1	1	1		1									1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1	1					1					1		1				1						255	255	255				1			NU			0
nihlathakboss	527	0	2	80	2	2		0	hth	3		lit																1															1	1	1	1	1	1	1							1		1		8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1					1						1					1	1					255	255	255				1			NU			0
drehyaiced	528	0	2	80	2	2		0	hth	3		lit																1															1		1	1						1				1				8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8		1											1				1	1											1				1	1					255	255	255				1			NU			0
evilhut	529	4	4	144	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1		1					1				1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-100	-40	145	160	1				1					1							1	1	1		1	1	1			7	255	255	150				1			NU			0
deathmauler1	530	3	3	64	3	3		0	hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		250	0	0				1			NU			0
deathmauler2	531	3	3	64	3	3		0	hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		250	0	0				1			NU			0
deathmauler3	532	3	3	64	3	3		0	hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		250	0	0				1			NU			0
deathmauler4	533	3	3	64	3	3		0	hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		250	0	0				1			NU			0
deathmauler5	534	3	3	64	3	3		0	hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		250	0	0				1			NU			0
act5pow	535	3	2	96	2	2		0	hth	3	hed	lit				bhn	bhn		lit	lit							1	1				1	1		1	1							6	1	1	1										1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													2									1						1					1	1	1		1		255	255	255				1			NU			0
act5barb3	536	3	2	96	2	2		0	1hs	3	"fhm,ghm"	"lit,med,hvy"				"axe,lsd"	"axe,lsd"		"lit,med"	"lit,med"							1	1				1	1		1	1							6	1	1	1										1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1						1									1					1	1		1			255	255	255				1			NU			0
act5barb4	537	3	2	96	2	2		0	2hs	3	"fhm,ghm"	"lit,med,hvy"				bsd			"lit,med"	"lit,med"							1	1				1			1	1							5	1	1	1										1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1						1									1					1	1		1			255	255	255				1			NU			0
ancientstatue1	538	3	2	96	2	2		0	hth	3		lit							lit	lit								1															1	1	1			1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1		1		1	1									1		1				1	1		1		6	255	0	0				1			NU			0
ancientstatue2	539	3	2	96	2	2		0	hth	3		lit							lit	lit								1															1	1	1			1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1		1		1	1									1		1				1	1		1		6	255	0	0				1			NU			0
ancientstatue3	540	3	2	96	2	2		0	hth	3		lit							lit	lit								1															1	1	1			1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1		1		1	1									1		1				1	1		1		6	255	0	0				1			NU			0
ancientbarb1	541	3	2	96	2	2		3	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1	1	1						1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1	1					1	1		1	1		255	0	0				1			NU			0
ancientbarb2	542	3	2	96	2	2		3	hth	3		lit							lit	lit								1								1							2	1	1	1	1	1			1					1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1	1					1	1		1	1		255	0	0				1			NU			0
ancientbarb3	543	3	2	96	2	2		3	hth	3		lit							lit	lit								1								1							2	1	1	1	1	1	1			1				1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1	1					1	1		1	1		255	0	0				1			NU			0
baalthrone	544	3	4	112	0	0		3	hth	12	lit	lit	lit	lit	lit				lit								1	1	1	1	1				1								6		1									1		1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1														1	1					1	1	1		2	6	255	255	255	2	3	4	1			NU			0
baalcrab	545	3	4	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit	lit	lit	lit	lit	1	1	1	1	1				1	1	1	1	1	1	1	1	11	1	1	1		1	1		1	1	1	1		1				1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1					1	1					1	1	1		2		255	255	255	2	3	4	1	10	11	NU			0
baaltaunt	546	0	0	96	0	0		0	hth	3		lit																1															1		1	1		1												1	1	8	8	1	8	8	8	1	8	8	8	1	8	8	8													1																					1					255	255	255				1			NU			0
putriddefiler1	547	3	4	112	2	2		0	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1	1	1		1		255	255	255				1			NU			0
putriddefiler2	548	3	4	112	2	2		0	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1	1	1		1		255	255	255				1			NU			0
putriddefiler3	549	3	4	112	2	2		0	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1	1	1		1		255	255	255				1			NU			0
putriddefiler4	550	3	4	112	2	2		0	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1	1	1		1		255	255	255				1			NU			0
putriddefiler5	551	3	4	112	2	2		0	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1	1	1		1		255	255	255				1			NU			0
painworm1	552	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1			2	1		255	255	255				1			NU			0
painworm2	553	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1			2	1		255	255	255				1			NU			0
painworm3	554	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1			2	1		255	255	255				1			NU			0
painworm4	555	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1			2	1		255	255	255				1			NU			0
painworm5	556	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1			2	1		255	255	255				1			NU			0
bunny	557	0	1	96	0	0		0	hth	3		lit																1															1	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8				1									1		1				1						1			1					1						255	255	255				1			NU			0
baalhighpriest	558	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			2			255	255	255				1			NU			0
venomlord	559	3	3	96	3	3		2	hth	3		lit				"flb,wax,wsc,wsd"												1				1											2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1		255	255	255				1	10	11	NU			0
baalcrabstairs	560	3	4	112	0	0		3	hth	12	lit	lit	lit	lit	lit				lit								1	1	1	1	1				1								6	1	1	1	1	1			1	1	1	1		1				1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1														1	1					1	1	1		2	6	255	255	255	2	3	4	1			NU			0
act5hire1	561	3	2	96	2	2		0	1hs	3	"fhm,ghm"	"lit,med,hvy"				lsd	lsd		"lit,med"	"lit,med"							1	1				1	1		1	1							6	1	1	1		1	1							1		1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1						1					1	1		1	1	5	255	255	255				1			NU			0
act5hire2	562	3	2	96	2	2		0	2hs	3	"fhm,ghm"	"lit,med,hvy"				bsd			"lit,med"	"lit,med"							1	1				1			1	1							5	1	1	1		1	1							1		1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1						1					1	1		1	1	5	255	255	255				1			NU			0
baaltentacle1	563	1	1	48	2	2		4	hth	3		lit							lit									1							1								2	1	1		1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1											1			2	1		255	255	255				1			NU			0
baaltentacle2	564	1	1	48	2	2		4	hth	3		lit							lit									1							1								2	1	1		1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1											1			2	1		255	255	255				1			NU			0
baaltentacle3	565	1	1	48	2	2		4	hth	3		lit							lit									1							1								2	1	1		1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1											1			2	1		255	255	255				1			NU			0
baaltentacle4	566	1	1	48	2	2		4	hth	3		lit							lit									1							1								2	1	1		1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1											1			2	1		255	255	255				1			NU			0
baaltentacle5	567	1	1	48	2	2		4	hth	3		lit							lit									1							1								2	1	1		1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1											1			2	1		255	255	255				1			NU			0
injuredbarb1	568	0	1	96	2	2		0	hth	3		lit																1															1		1															1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													2		1				1									1					1						255	255	255				1			NU			0
injuredbarb2	569	0	1	96	2	2		0	hth	3		lit																1															1		1															1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													2		1				1									1					1						255	255	255				1			NU			0
injuredbarb3	570	0	1	96	2	2		0	hth	3		lit																1															1		1															1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													2		1				1									1					1						255	255	255				1			NU			0
baalclone	571	3	4	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit	lit				1	1	1	1	1				1	1	1	1	1				11	1	1	1		1	1		1	1	1	1		1				1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1					1	1					1	1	1		2		255	255	255	2	3	4	1	10	11	NU			0
baalminion1	572	3	3	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit					1	1	1	1	1				1	1	1	1					9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1	1			2		255	255	255				1			NU			0
baalminion2	573	3	3	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit					1	1	1	1	1				1	1	1	1					9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1	1			2		255	255	255				1			NU			0
baalminion3	574	3	3	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit					1	1	1	1	1				1	1	1	1					9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1	1			2		255	255	255				1			NU			0
worldstoneeffect	575	0	0	96	0	0		0	hth	3		lit																1															1		1	1		1												1	1	8	8	1	8	8	8	1	8	8	8	1	8	8	8													1																					1				15	255	178	64				1			NU			0
sk_archer6	576	3	2	96	2	2		0	bow	3	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1										1						255	255	255				1			NU			0
sk_archer7	577	3	2	96	2	2		0	bow	3	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1										1						255	255	255				1			NU			0
sk_archer8	578	3	2	96	2	2		0	bow	3	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1										1						255	255	255				1			NU			0
sk_archer9	579	3	2	96	2	2		0	bow	3	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1										1						255	255	255				1			NU			0
sk_archer10	580	3	2	96	2	2		0	bow	3	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1										1						255	255	255				1			NU			0
bighead6	581	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1			2	1		255	255	255				1			NU			0
bighead7	582	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1			2	1		255	255	255				1			NU			0
bighead8	583	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1			2	1		255	255	255				1			NU			0
bighead9	584	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1			2	1		255	255	255				1			NU			0
bighead10	585	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1			2	1		255	255	255				1			NU			0
goatman6	586	3	2	96	2	2		0	2hs	3		lit				"btx,hal,lax,mau,scy,whm"												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			1	1		255	255	255				1			NU			0
goatman7	587	3	2	96	2	2		0	2hs	3		lit				"btx,hal,lax,mau,scy,whm"												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			1	1		255	255	255				1			NU			0
goatman8	588	3	2	96	2	2		0	2hs	3		lit				"btx,hal,lax,mau,scy,whm"												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			1	1		255	255	255				1			NU			0
goatman9	589	3	2	96	2	2		0	2hs	3		lit				"btx,hal,lax,mau,scy,whm"												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			1	1		255	255	255				1			NU			0
goatman10	590	3	2	96	2	2		0	2hs	3		lit				"btx,hal,lax,mau,scy,whm"												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			1	1		255	255	255				1			NU			0
foulcrow5	591	2	2	88	2	2		0	hth	12		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			2	1		255	255	255				1			NU			0
foulcrow6	592	2	2	88	2	2		0	hth	12		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			2	1		255	255	255				1			NU			0
foulcrow7	593	2	2	88	2	2		0	hth	12		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			2	1		255	255	255				1			NU			0
foulcrow8	594	2	2	88	2	2		0	hth	12		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			2	1		255	255	255				1			NU			0
clawviper6	595	3	2	80	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			1	1		255	255	255				1			NU			0
clawviper7	596	3	2	80	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			1	1		255	255	255				1			NU			0
clawviper8	597	3	2	80	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			1	1		255	255	255				1			NU			0
clawviper9	598	3	2	80	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			1	1		255	255	255				1			NU			0
clawviper10	599	3	2	80	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			1	1		255	255	255				1			NU			0
sandraider6	600	3	3	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
sandraider7	601	3	3	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
sandraider8	602	3	3	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
sandraider9	603	3	3	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
sandraider10	604	3	3	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
ubermephisto	605	3	4	112	3	3		3	hth	3		lit		lit	lit				lit	lit	lit		lit	lit				1		1	1				1	1	1		1	1			8	1	1	1	1	1	1							1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1	1					1	1			2	9	255	255	255	2	3	4	1			NU			0
uberandariel	606	3	4	96	3	3		0	hth	3		lit							lit	lit								1							1	1							1	1	1	1	1	1			1					1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1	1					1	1			2	8	255	255	255	2	3	4	1			NU			0
uberizual	607	3	2	96	2	2		1	hth	3		lit																1							1								2	1	1	1	1	1			1					1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8		1											1				1					1						1					1	1				9	255	0	0				1			NU			0
uberduriel	608	3	4	112	3	3		2	hth	3		lit	lit	lit	lit				lit									1	1	1	1				1								5	1	1	1	1	1	1							1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1	1			1		1	1	1	2	2	9	255	255	255	2	3	4	1			NU			0
uberbaal	609	3	4	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit	lit	lit	lit	lit	1	1	1	1	1				1	1	1	1	1	1	1	1	11	1	1	1		1	1		1	1	1	1		1				1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1					1	1					1	1	1		2		255	255	255	2	3	4	1	10	11	NU			0
horse	610	0	1	96	0	0		0	hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8				1									1		1				1						1			1					1						255	255	255				1			NU			0
cowking	611	3	2	96	2	2		2	hth	3		lit				"hal,pax,btx"												1				1											2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1			2			255	255	255				1			NU			0
