Name	description - not loaded	Id	Token	Selectable0	Selectable1	Selectable2	Selectable3	Selectable4	Selectable5	Selectable6	Selectable7	SizeX	SizeY	FrameCnt0	FrameCnt1	FrameCnt2	FrameCnt3	FrameCnt4	FrameCnt5	FrameCnt6	FrameCnt7	FrameDelta0	FrameDelta1	FrameDelta2	FrameDelta3	FrameDelta4	FrameDelta5	FrameDelta6	FrameDelta7	CycleAnim0	CycleAnim1	CycleAnim2	CycleAnim3	CycleAnim4	CycleAnim5	CycleAnim6	CycleAnim7	Lit0	Lit1	Lit2	Lit3	Lit4	Lit5	Lit6	Lit7	BlocksLight0	BlocksLight1	BlocksLight2	BlocksLight3	BlocksLight4	BlocksLight5	BlocksLight6	BlocksLight7	HasCollision0	HasCollision1	HasCollision2	HasCollision3	HasCollision4	HasCollision5	HasCollision6	HasCollision7	IsAttackable0	Start0	Start1	Start2	Start3	Start4	Start5	Start6	Start7	EnvEffect	IsDoor	BlocksVis	Orientation	Trans	OrderFlag0	OrderFlag1	OrderFlag2	OrderFlag3	OrderFlag4	OrderFlag5	OrderFlag6	OrderFlag7	PreOperate	Mode0	Mode1	Mode2	Mode3	Mode4	Mode5	Mode6	Mode7	Yoffset	Xoffset	Draw	Red	Green	Blue	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	SubClass	Xspace	Yspace	NameOffset	MonsterOK	ShrineFunction	Restore	Parm0	Parm1	Parm2	Parm3	Parm4	Lockable	Gore	Sync	Damage	Overlay	CollisionSubst	Left	Top	Width	Height	OperateFn	PopulateFn	InitFn	ClientFn	RestoreVirgins	BlockMissile	DrawUnder	OpenWarp	AutoMap
chest	chest-L-large	177	c9	1	0	0	0	0	0	0	0	1	1	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	18	0	0	0	0	1	0	1	100	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
GuardCorpse	"guard on a stick, desert, tomb, harom"	178	GS	1	0	0	0	0	0	0	0	1	1	1	7	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	0	0	0	0	0	0	1	1	100	0	0	0	0	0	0	14	6	2	0	1	0	0	0	0
bookshelf	bookshelf1	179	b4	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	18	0	0	0	0	0	0	1	100	0	0	18	0	0	0	26	3	2	0	1	0	0	0	0
bookshelf	bookshelf2	180	b5	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	18	0	0	0	0	0	0	1	100	0	0	18	0	0	0	26	3	2	0	1	0	0	0	0
chest	jungle chest act 3	181	JC	1	0	0	0	0	0	0	0	3	1	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	18	0	0	0	0	1	0	1	100	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
coffin	tombcoffin	182	tm	1	0	0	0	0	0	0	0	1	1	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	18	0	0	0	0	1	0	1	100	0	0	18	0	0	0	14	3	0	0	0	0	0	0	0
chest	"chest-L-med, jungle"	183	jz	1	0	0	0	0	0	0	0	1	1	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	18	0	0	0	0	1	0	1	100	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
Shrine	jungle shrine2	184	jy	1	0	0	0	0	0	0	0	3	3	13	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1	0	0	-235	0	0	1	3	184	0	0	0	0	0	1	100	0	0	3	184	0	0	2	2	1	0	0	0	0	0	310
stash	jungle object` act3	185	jx	1	0	0	0	0	0	0	0	2	2	1	3	1	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	18	11	0	0	0	0	0	1	100	0	0	18	0	0	0	51	3	2	0	1	0	0	0	0
stash	jungle object` act3	186	jw	1	0	0	0	0	0	0	0	1	1	1	16	1	0	0	0	0	0	0	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	0	1	18	11	0	0	0	0	0	1	100	0	0	18	0	0	0	51	3	2	0	1	0	0	0	0
stash	jungle object` act3	187	jv	1	0	0	0	0	0	0	0	2	2	1	14	1	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	0	1	18	13	0	0	0	0	0	1	100	0	0	18	0	0	0	51	3	2	0	1	0	0	0	0
stash	jungle object` act3	188	ju	1	0	0	0	0	0	0	0	1	1	1	16	1	0	0	0	0	0	0	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	0	1	18	11	0	0	0	0	0	1	100	0	0	18	0	0	0	51	3	2	0	1	0	0	0	0
Dummy	cain portal	189	tP	0	0	0	0	0	0	0	0	0	0	1	15	9	15	1	0	0	0	160	200	160	160	0	0	0	0	0	0	1	1	0	0	0	0	0	18	19	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	100	100	255	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	-70	0	0	1	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0
Shrine	jungle shrine3 act 3	190	js	1	0	0	0	0	0	0	0	3	4	13	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	0	1	3	184	0	0	0	0	0	1	100	0	0	3	184	0	0	2	2	1	0	0	0	0	0	310
Shrine	jungle shrine4 act 3	191	jr	1	0	0	0	0	0	0	0	3	3	13	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	0	1	3	184	0	0	0	0	0	1	100	0	0	3	184	0	0	2	2	1	0	0	0	0	0	310
teleport pad	teleportation pad	192	7h	1	0	0	0	0	0	0	0	1	1	30	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	-70	0	0	1	0	0	0	0	0	0	0	1	100	0	1	-30	-80	60	80	27	3	0	0	0	0	0	0	0
LamTome	Lam Esen's Tome	193	ab	1	0	0	0	0	0	0	0	1	1	1	3	1	0	0	0	0	0	256	256	128	128	128	128	128	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-80	0	0	1	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	28	3	23	0	0	0	0	0	427
stair	stairsl	194	sl	1	0	1	0	0	0	0	0	6	10	1	9	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	0	1	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	47	3	0	0	0	0	0	1	694
stair	stairsr	195	sv	1	0	1	0	0	0	0	0	10	6	1	9	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	0	1	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	47	3	0	0	0	0	0	1	693
a trap	test data floortrap	196	a5	0	0	0	0	0	0	0	0	1	1	1	30	1	0	0	0	0	0	256	256	128	128	128	128	128	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	-18	2	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-80	0	0	1	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	11	3	24	0	0	0	0	0	0
Shrine	jungleshrine act 3	197	jq	1	0	0	0	0	0	0	0	3	3	13	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	0	1	3	184	0	0	0	0	0	1	100	0	0	3	184	0	0	2	2	1	0	0	0	0	0	310
chest	"chest-L-tallskinney, general chest r?"	198	c0	1	0	0	0	0	0	0	0	1	1	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	18	0	0	0	0	1	0	1	100	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
Shrine	mafistoshrine	199	mz	1	0	0	0	0	0	0	0	3	4	13	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	0	1	3	206	0	0	0	0	0	1	100	0	0	3	206	0	0	2	2	1	0	0	0	0	0	310
Shrine	mafistoshrine	200	my	1	0	0	0	0	0	0	0	5	3	13	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	0	1	3	206	0	0	0	0	0	1	100	0	0	3	206	0	0	2	2	1	0	0	0	0	0	310
Shrine	mafistoshrine	201	mx	1	0	0	0	0	0	0	0	4	4	13	13	1	1	0	0	0	0	160	160	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	0	1	3	206	0	0	0	0	0	1	100	0	0	3	206	0	0	2	2	1	0	0	0	0	0	310
Shrine	mafistomana	202	mw	1	0	0	0	0	0	0	0	3	4	1	17	1	1	0	0	0	0	256	125	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-235	0	0	1	2	206	0	0	0	0	0	1	100	0	0	2	206	0	0	2	2	1	0	0	0	0	0	310
stash	mafistolair	203	mv	1	0	0	0	0	0	0	0	1	1	1	5	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	0	1	18	0	0	0	0	0	0	1	100	0	0	18	0	0	0	14	3	0	0	0	0	0	0	0
stash	box	204	mu	1	0	0	0	0	0	0	0	1	3	1	3	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	0	1	18	0	0	0	0	0	0	1	100	0	0	18	0	0	0	14	3	0	0	0	0	0	0	0
stash	altar	205	mt	1	0	0	0	0	0	0	0	2	2	13	3	1	0	0	0	0	0	256	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	0	1	18	0	0	0	0	0	0	1	100	0	0	18	0	0	0	14	3	0	0	0	0	0	0	0
Shrine	mafistohealth	206	mr	1	0	0	0	0	0	0	0	3	4	1	17	1	1	0	0	0	0	256	125	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-200	0	0	1	1	206	0	0	0	0	0	1	100	0	0	1	206	0	0	2	2	1	0	0	0	0	0	310
dummy	water rocks in act 3 wrok	207	rw	0	0	0	0	0	0	0	0	1	1	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	0	1	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Basket	basket 1	208	bd	1	0	0	0	0	0	0	0	1	1	1	9	1	0	0	0	0	0	256	256	256	256	256	256	256	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	1	1	-70	1	0	1	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	3	1	2	0	0	0	1	0	0
Basket	basket 2	209	bj	1	0	0	0	0	0	0	0	1	1	1	9	1	0	0	0	0	0	256	256	256	256	256	256	256	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	1	1	-70	1	0	1	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	3	1	2	0	0	0	1	0	0
Dummy	water logs in act 3  ne logw	210	lw	0	0	0	0	0	0	0	0	1	1	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	water rocks girl in act 3 wrob	211	wb	0	0	0	0	0	0	0	0	1	1	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	bubbles in act3 water	212	yb	0	0	0	0	0	0	0	0	1	1	20	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	water logs in act 3 logx	213	wd	0	0	0	0	0	0	0	0	1	1	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	0	1	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	water rocks in act 3 rokb	214	wc	0	0	0	0	0	0	0	0	1	1	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	water rocks girl in act 3 watc	215	we	0	0	0	0	0	0	0	0	1	1	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	water rocks in act 3 waty	216	wy	0	0	0	0	0	0	0	0	1	1	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	water logs in act 3  logz	217	lx	0	0	0	0	0	0	0	0	1	1	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	web covered tree 1	218	w3	0	0	0	0	0	0	0	0	3	9	1	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	-60	0	0	1	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
Dummy	web covered tree 2	219	w4	0	0	0	0	0	0	0	0	9	3	1	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	-60	0	0	1	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
